LAMBDA,FLUX,FERROR
12476.987,1.0725116065518127e-18,5.641875463983066e-19
12478.402,1.3493399711518449e-18,6.136008764316592e-19
12516.309,1.1629733007466943e-18,4.9176850669842e-19
12517.744,1.0411922823020747e-18,5.150579299649139e-19
12519.69,3.0379270004483477e-19,5.295256094103883e-19
12521.114,1.5766967449133404e-18,5.348723069577e-19
12523.053999999998,7.496799126590557e-19,5.586829845356508e-19
12524.479,1.4531530681222069e-18,5.955443313733403e-19
12560.2295,1.1922627914271775e-18,4.864247178885758e-19
12563.758,9.325762772585233e-19,5.128417286577509e-19
12565.726,1.2122409086628421e-18,5.190058498958291e-19
12567.159,2.4551481413785874e-18,5.298237515424853e-19
12569.119,1.0035116677768941e-18,5.507666665917949e-19
12570.553999999998,1.0903911177345174e-18,5.853380042627781e-19
12608.551,1.6496191217854842e-18,5.266610735691765e-19
12609.695,1.7046614812955976e-18,5.109540585983677e-19
12611.761,2.327550327187972e-18,5.163782367304492e-19
12613.204,2.106797507010267e-18,5.236455393002349e-19
12615.186000000003,1.4209639687236429e-18,5.43862028845825e-19
12616.359,1.463939288120768e-18,6.015402402840664e-19
12654.319,2.128478103382881e-18,4.716686418192604e-19
12657.1045,-1.4314687752100523e-18,5.21203034489322e-19
12657.795,1.5855168626750976e-18,5.069098452081754e-19
12659.248,2.186638884181713e-18,5.173498200382517e-19
12659.354,1.734303472371208e-18,5.465435778149042e-19
12663.265,1.9224549294480867e-18,5.845522745732641e-19
12699.518999999998,1.4434870585331208e-18,4.663571463773714e-19
12703.83,1.503207234726268e-18,4.995727761237563e-19
12704.225,-1.1321465692387446e-19,4.9257370461737195e-19
12705.293,1.757057761968552e-18,5.056104727114769e-19
12708.182,1.815393749037958e-18,5.752623888211141e-19
12708.78,2.3752477685725603e-18,5.730097642877707e-19
12746.796,1.2167230924154454e-18,4.707782247912402e-19
12747.811000000003,9.362882295009836e-19,4.798983242101136e-19
12749.865,8.630493375785612e-19,4.854057066815525e-19
12751.337,2.358588668858094e-18,4.994686910555638e-19
12753.383999999998,1.6201102738435968e-18,5.217489719591662e-19
12754.855,1.0782828109944658e-18,5.463815165232587e-19
12792.331,7.883158881383479e-19,4.56145790020914e-19
12793.824,1.2777353817872214e-20,4.717775392904416e-19
12795.9,8.816081075462534e-19,4.793508141307935e-19
12797.215,2.2957957214551397e-18,5.166350508269225e-19
12799.449,3.702044321537575e-19,5.059551500000171e-19
12800.931,1.8183601527654336e-18,5.389019252732034e-19
12838.335,1.0179122256674263e-18,5.449205017241805e-19
12839.838,4.0970830458989633e-19,4.611309559062668e-19
12841.936000000003,1.85362611464422e-18,4.740962293020393e-19
12843.792,2.0430049308545687e-18,4.854278346215368e-19
12845.516,-3.0843291041158183e-19,5.128683239470402e-19
12847.007,2.237698484519894e-18,5.3159563522643835e-19
12884.338,2.1188396716214572e-18,5.319465176736156e-19
12885.851,-3.2652384336154207e-19,4.583962894841138e-19
12887.971,9.05448859738371e-19,4.580373400173031e-19
12889.471,1.7319674777484623e-18,4.737248668266082e-19
12891.582,1.2220977416612416e-18,4.945555530532744e-19
12893.082,1.667220525957409e-18,5.225337386570118e-19
12930.0625,2.0474665534702058e-18,4.366017931084734e-19
12931.864,7.088892871697731e-19,4.526307613204671e-19
12934.006,1.1060463338261568e-18,4.507167895092066e-19
12934.381,1.8222161009963642e-18,4.971563666937943e-19
12937.647,1.799701229259388e-18,4.893616247848684e-19
12939.157,1.2816341153089197e-18,5.216801007508991e-19
12976.535,2.1414376003112282e-18,4.504274373863572e-19
12977.878,1.0384599557432018e-18,4.391388403727269e-19
12980.041,1.283299811973256e-18,4.468803431034664e-19
12983.503,2.533062086440734e-18,4.645860667845663e-19
12983.714,2.074326993511945e-18,4.814508422656948e-19
12985.233,1.6298623499417707e-18,5.031548709092381e-19
13022.35,8.69725116914246e-19,4.508769125386242e-19
13023.891,1.69161137179047e-18,4.339861196847717e-19
13026.075,1.3944534384847652e-18,4.382192878567197e-19
13027.6045,1.9046409651460505e-18,4.4746112805643285e-19
13029.78,5.802491579951718e-19,4.644460088211602e-19
13029.863,1.3553795083553702e-18,5.050069706228228e-19
13068.353,9.157695289496216e-19,4.0237283597625215e-19
13069.904,1.540955611422685e-18,4.2517782534198243e-19
13072.111,9.919070374918698e-19,4.3014393366722194e-19
13073.648,1.1351595762727731e-18,4.353828104713654e-19
13075.847,8.516804309904113e-19,4.551485877210495e-19
13079.676,1.5562516480312225e-18,4.865094039094802e-19
13114.357,1.204035220704909e-18,3.988257853368394e-19
13115.917,7.709075788574387e-19,4.154426916340118e-19
13115.938,8.663688388424788e-19,4.2171112243964403e-19
13119.693,1.0567908285200424e-18,4.369517470963259e-19
13121.912,1.0686756872109192e-18,4.504077837359402e-19
13123.46,1.906294371170595e-18,4.809967422567968e-19
13160.361,5.373139641887488e-19,3.9107501490164837e-19
13161.931,1.1327599092000842e-18,4.107329105594054e-19
13165.717,1.4818922456394058e-18,4.2119705610427026e-19
13165.738,1.0348949920779484e-18,4.2247837431852835e-19
13167.979,6.058482815214224e-19,4.397585464535943e-19
13168.245,1.1333916938525632e-18,4.989280410559399e-19
13206.364,1.1280334728414607e-18,3.8923521393955207e-19
13207.944,1.7558835183118887e-18,4.114599503375764e-19
13210.217,4.886647939365666e-19,4.0442549871331982e-19
13211.782,1.1197111625856184e-18,4.0986496357531083e-19
13214.045,1.1515167497942615e-18,4.298487231090151e-19
13215.605,1.2997880796394233e-18,5.318308530796674e-19
13252.368,5.57535487907514e-19,3.856872860468964e-19
13253.958,1.5715389376894154e-18,4.064146759145865e-19
13255.379,-3.729957015209939e-20,4.0781037498723046e-19
13257.827,1.4078290831272654e-18,4.076623207099555e-19
13258.21,1.3315396156633132e-18,4.31157389516927e-19
13261.682,2.398501162601128e-18,5.265259993342423e-19
13298.372,8.287830908306346e-19,3.7929509463603145e-19
13299.972,1.3551949041507914e-18,3.953320939927741e-19
13302.809,-7.213294114158847e-19,4.2768040825294637e-19
13303.872,1.81572279356961e-18,4.0283667272599792e-19
13307.371,9.232805603087294e-19,4.463857402823455e-19
13309.799,1.6139531363807e-18,4.510094962620036e-19
13344.376,1.926301224300951e-18,3.7431408908934016e-19
13345.985,-1.0450317668582331e-19,3.861591227249267e-19
13348.321000000002,4.1831147673684376e-19,3.9209515177202493e-19
13349.916,7.1287487272434e-19,3.962691094976234e-19
13352.243,6.498253169926848e-19,4.1169385875167964e-19
13353.838,1.3272834437671713e-18,4.424653165478889e-19
13390.38,1.7330302244734663e-18,3.689557664570507e-19
13391.998,-1.7187876893897743e-19,3.846903032898065e-19
13394.356000000002,6.572997662722478e-19,3.868422207829195e-19
13395.961,7.503293520737759e-19,3.904820014820194e-19
13398.31,8.594411193657315e-19,4.087864542234005e-19
13399.913,1.0973310116237653e-18,4.336952420105388e-19
13436.383999999998,8.308355405255814e-19,3.673081214085896e-19
13438.012,1.0125173186072378e-18,3.8391115408579167e-19
13440.392,1.4627535254534805e-18,3.8231795947717475e-19
13442.006,1.1087926543517464e-18,3.8304891505678846e-19
13444.376,3.1024997212837026e-19,3.991097719297027e-19
13445.989,1.1147953932199024e-18,4.2720122591426055e-19
13482.388,3.483281359738377e-19,3.769402641558822e-19
13484.025,8.717392887399663e-19,3.7208055674325565e-19
13486.427,1.245742534220513e-19,3.7312186801489916e-19
13488.051,1.6611041571951048e-18,3.7901026666450113e-19
13489.64,1.392910582451737e-18,4.0169482595569804e-19
13492.063999999997,1.0088753547134418e-18,4.2122087442433394e-19
13528.392,5.389464699229569e-19,3.4990658923983648e-19
13530.038,9.191383296371645e-19,3.718426735161142e-19
13532.462,-4.2448676742087485e-19,3.7368155368842357e-19
13534.095,1.7216262054010568e-18,3.768218694175801e-19
13536.49,7.422914655032515e-19,3.719423536334584e-19
13538.141,4.2648175677052844e-19,4.099778572584237e-19
13574.3955,7.702388283007444e-19,3.522833163827012e-19
13576.052,1.3768129516026424e-18,3.6744662610701064e-19
13578.497,3.749637816193009e-19,3.6736450927629263e-19
13580.14,1.5120475701356065e-18,3.727054401664382e-19
13582.557,1.356910334822282e-18,3.75858200216634e-19
13584.216,8.562124768118992e-19,4.0877722838519033e-19
13620.398,1.9287696176762316e-18,3.586686983587809e-19
13622.065,1.573661536599678e-18,3.6446296675277404e-19
13624.063,9.590685174538884e-19,3.584910892777865e-19
13624.532,4.635607974741098e-19,3.61851976272308e-19
13629.121,1.2969366073495011e-18,4.0356245523790493e-19
13630.291,9.574463073172815e-19,4.0958348869401843e-19
13666.402,1.755728292159764e-18,3.5017490657023144e-19
13668.078,1.3019713689622632e-18,3.6073103392836993e-19
13670.568,4.899079660469218e-19,3.593924073218789e-19
13674.707,6.862434079953043e-19,3.7819111601131497e-19
13674.84,1.388978386068888e-19,3.6323679429484007e-19
13676.367,1.640528434360734e-18,4.0767588423763153e-19
13712.407,8.443571615748052e-19,3.4480793392048833e-19
13714.093,1.6911839367558333e-18,3.621189552183307e-19
13716.604,6.636952046004873e-20,3.5617281160045327e-19
13718.273,7.554447113536243e-19,3.5938059886761906e-19
13720.772,1.7750639585197385e-19,3.747890350514068e-19
13722.442,1.7556350465874773e-18,4.004077577805739e-19
13758.41,8.2983773297749935e-19,3.425784654491909e-19
13760.105,1.475690772687248e-18,3.577741786060293e-19
13762.639,8.966402960445597e-19,3.563750812710954e-19
13764.318,1.7788858482437794e-18,3.5999339289772183e-19
13766.839,6.254536946364315e-19,3.7382421541490174e-19
13768.518999999998,2.1305901990031833e-18,4.027211267980791e-19
13804.414,3.1033328527580808e-19,3.3946306106457464e-19
13806.119,9.397308774991135e-19,3.532138300559628e-19
13808.674,1.204560839089855e-18,3.5759065107087867e-19
13810.363,9.659702828896247e-19,3.574832364766095e-19
13812.905,8.050004574045471e-19,3.7018643093091983e-19
13814.594,1.2259196160423415e-18,3.9689137765034895e-19
13850.418,7.726306759710656e-19,3.389347180339297e-19
13852.133,2.1272668267090494e-19,3.494100976963545e-19
13854.709,1.5854326376301802e-20,3.4852294835835724e-19
13856.408,1.1295970385556718e-18,3.560491916352064e-19
13858.972,8.306622408906703e-19,3.696293404615915e-19
13860.67,3.850039618405169e-19,3.886514567976278e-19
13896.422,8.675221978113392e-19,3.400736284319579e-19
13898.1455,3.2425438822428083e-19,3.4733034513535867e-19
13900.744,4.747540330125712e-19,3.518439007880169e-19
13902.452,1.4797460250975e-18,3.5975531955146345e-19
13905.038,2.332684916732068e-19,3.6074555830443127e-19
13906.745,8.795478903653138e-19,3.885993588887004e-19
13942.426,1.1693679409888058e-18,3.3928676477226094e-19
13944.159,8.454620521095047e-19,3.469529848718946e-19
13946.779,5.044046541072432e-19,3.475234709839841e-19
13948.497,1.5308033824307516e-18,3.5169913938627878e-19
13951.1045,9.448250163994336e-19,3.63949783372657e-19
13952.821000000002,-8.887849558617488e-20,3.8030484856672325e-19
13988.43,9.975028813421505e-19,3.3252241101687966e-19
13990.174,9.463702850250068e-19,3.6672964311735436e-19
13992.813999999997,3.421556547242872e-19,3.408231387954352e-19
13994.542,8.0368082911172705e-19,3.419212842746022e-19
13997.171,-6.986445256182751e-19,3.5283666846866866e-19
13998.896,2.5023241146924196e-20,3.7485812843026738e-19
14034.434,5.971421208491791e-19,3.277763327661294e-19
14036.187,1.5374901948472461e-18,3.4803055143532235e-19
14038.85,5.868539101204267e-19,3.369184568027198e-19
14040.587,1.3861429825785104e-18,3.396118731677164e-19
14043.236,8.040706540585635e-19,3.523621910440248e-19
14044.973,-6.365048360542138e-20,3.7139679311524497e-19
14080.4375,1.2578527319681737e-18,3.2793824218920243e-19
14082.2,1.1926883988478226e-18,3.3638680110699697e-19
14084.447,7.843564833462742e-19,3.2426971386083514e-19
14084.885,1.4806178995504358e-18,3.357875336813474e-19
14089.303,1.643279867016341e-19,3.4510220943127777e-19
14091.048,5.556075777197322e-19,3.68540210667605e-19
14126.441,1.1806075734582297e-18,3.227911490660003e-19
14128.213,3.9711109925024596e-19,3.315901897103558e-19
14130.92,5.007537584728261e-19,3.296209602023255e-19
14134.242,8.897900201537773e-19,3.9255010185160057e-19
14135.187,6.548397894234324e-19,3.2880695708933043e-19
14135.369,-4.2645485782756244e-19,3.34336938989444e-19
14172.445,1.7851383768395954e-19,3.175790667568108e-19
14174.227,1.7348963651475717e-18,3.3370764697584143e-19
14176.955,-2.311349971972747e-19,3.2532939352485484e-19
14178.721,1.5645811665998063e-18,3.29065246188751e-19
14181.436000000003,-6.575471598406363e-19,3.335774037459077e-19
14187.158,-1.0595746551034729e-19,3.6414381453695344e-19
14218.449,-5.1779214213984825e-19,3.1501298538828774e-19
14220.241000000002,1.0568919099622903e-18,3.285262266128292e-19
14222.991000000002,6.457487505850802e-20,3.2662811286251635e-19
14224.766,2.4694964279789607e-18,3.290654016928418e-19
14227.502,-9.686795478422067e-20,3.305512546244232e-19
14229.275,-4.949648877184761e-19,3.5235601451499343e-19
14264.453,1.3970047359245632e-18,3.188877066056977e-19
14265.237,-5.22469737797461e-19,3.452729931700034e-19
14269.026000000002,-3.295494224797926e-19,3.250683292730062e-19
14270.81,1.8462745063577868e-18,3.3067447804969776e-19
14273.568,-3.2089353397428394e-19,3.269686324097373e-19
14275.352,-1.7225981597011504e-19,3.4905248119371386e-19
14310.457,4.644725457164531e-19,3.1610924456964317e-19
14313.633,6.22891096639466e-19,3.3406226879347087e-19
14315.062,4.795506977060867e-19,3.2236987194974223e-19
14316.8545,1.126138551981688e-18,3.1605426918160785e-19
14319.635,4.773978317597722e-19,3.263923548803562e-19
14321.427,3.0448654532888765e-19,3.459065365175905e-19
14356.461,1.2851941729923346e-18,3.1624721767886543e-19
14358.281,8.087802662320128e-19,3.273525364409396e-19
14360.586,1.0770240300324983e-18,2.992488557829559e-19
14361.097,2.1341888746978993e-19,3.14094915660962e-19
14365.701,5.263535257999651e-19,3.2224025608377624e-19
14367.503,-4.842160561781487e-19,3.420404643783462e-19
14402.465,2.8536402837111727e-18,3.2532371182869975e-19
14404.295,-2.2611412841565807e-19,3.2478309606722447e-19
14407.132,1.245647860353851e-19,3.2096323415611077e-19
14409.33,3.880852379687046e-19,3.1999954377570493e-19
14411.501,4.0159988377791766e-19,3.132967665396157e-19
14413.578,7.342956976266573e-19,3.435174648922006e-19
14448.463,1.2014552544734135e-18,3.264385249284463e-19
14450.309,9.2649472008721e-20,3.264191908991913e-19
14453.167,-8.919495097620788e-20,3.723573220188202e-19
14454.989,7.034647592212493e-19,3.122159358378932e-19
14459.654,1.6591146778056639e-19,3.375900191984716e-19
14460.033,1.3775235782254736e-19,3.0603508186112704e-19
14494.45,1.6283351437506075e-19,3.132347799713804e-19
14496.322,-1.8340709585397114e-19,3.293809428738667e-19
14499.202,-6.809706116969504e-20,3.107678735020514e-19
14501.034,3.2169293045838226e-19,3.1321192103647594e-19
14503.9,-9.743928968689474e-19,3.399459378519791e-19
14505.73,-1.0703562673669807e-19,3.37570738550762e-19
14540.454,-2.170056415832803e-19,3.0798824085906846e-19
14541.219,-4.351127564893353e-19,3.384608051570069e-19
14545.237,1.004513553415114e-18,3.1323908582793935e-19
14547.079,-1.5528045743710583e-19,3.0492847123953204e-19
14549.967,4.0874780253021584e-19,3.196381679412359e-19
14551.806,-3.460059440229501e-19,3.4278890687157674e-19
14586.458,2.2496788155175665e-19,3.089113855700652e-19
14589.858,-2.781823288647523e-19,3.3692611127252744e-19
14591.272,5.602035127571544e-19,3.108813634779941e-19
14593.123,-3.817147822993575e-19,3.0911913228698293e-19
14596.032,1.7218067315957352e-19,3.1820475659915347e-19
14597.882,1.1045245233384398e-18,3.3860710777693685e-19
14632.462,1.2846684978946022e-19,3.12006977027064e-19
14634.345,6.109336257898004e-19,3.2486628678353593e-19
14637.309,7.914646031907285e-19,3.1454381027774665e-19
14639.168,6.816899499086722e-19,3.1111546932189015e-19
14642.098999999998,3.7764999188798256e-19,3.1648412591481996e-19
14643.957,3.6323099602119875e-19,3.3823362084192473e-19
14678.466,-6.37503934132619e-19,3.0893596536420684e-19
14680.355,3.783658829547883e-19,3.1641227498655533e-19
14683.344,7.981669158263103e-19,3.1444189269253927e-19
14685.213,1.3234507409626254e-18,3.106524988113128e-19
14688.166,6.051486766057143e-20,3.145675728941278e-19
14690.033,5.33420562202973e-19,3.3933845933372814e-19
14724.47,1.5795167217774436e-19,3.08649744194861e-19
14726.369,-3.9897841076060044e-19,3.211209492843165e-19
14729.379,6.321820647524099e-19,3.1186084664375346e-19
14731.258,5.92298892552815e-19,3.092043659160049e-19
14734.231000000002,-3.3393316623208975e-19,3.1939607980945196e-19
14736.109,7.299731218523235e-19,3.3750166089101936e-19
14770.473999999998,4.632590758878799e-19,3.090406140073294e-19
14772.382,6.073455803578846e-19,3.2000498466222287e-19
14775.397,6.171301462531283e-19,3.2716226191476133e-19
14777.303,7.719007858247749e-19,3.117448236941049e-19
14780.298,3.3966871347385932e-19,3.1877775535193805e-19
14782.185,1.0062145731704032e-18,3.38970354170787e-19
14816.478,5.841886898189603e-19,3.0928686365050314e-19
14817.442,1.0140235985313864e-18,3.3787083192557306e-19
14821.428,9.307181820024837e-19,3.136286117832181e-19
14823.348,6.502096000799074e-19,3.093871911883591e-19
14826.364,3.296195674734494e-19,3.1662414884475157e-19
14828.261,-6.635588425554259e-19,3.4058041648317244e-19
14862.481000000002,1.763304694914934e-19,3.077817094754958e-19
14865.729,7.494714167090508e-19,3.256300971041719e-19
14867.464,8.351939640526496e-20,3.14772698187661e-19
14869.393,1.1396299229189462e-18,3.1055064207677206e-19
14872.431,1.0063764889857654e-18,3.167622205219222e-19
14874.337,-1.3483847953318854e-18,3.463258472180416e-19
14905.786,2.2224743765169583e-19,3.0889132408430044e-19
14910.423,1.893253886677235e-18,3.2121597234696593e-19
14913.499,2.4990140081001905e-19,3.087619060984625e-19
14915.431,1.0076135396014034e-18,3.1996094901899546e-19
14918.497,3.275565059439617e-19,3.157982013619746e-19
14920.412,6.582248579053169e-19,3.353224384221173e-19
14956.393999999998,1.166249728881093e-18,3.2786314929216625e-19
14956.992,7.00417113645142e-19,2.922774745084353e-19
14959.534,2.9062535966029073e-19,3.102187630503522e-19
14961.46,6.967543979263522e-19,3.079177048343752e-19
14964.563,8.5635465327498545e-19,3.115647624129529e-19
14964.943,5.858405213359156e-19,3.338906955320538e-19
15000.493,8.407382316900084e-19,3.14277957508969e-19
15002.51,8.03726915296304e-19,3.1412217064993904e-19
15005.569,-2.2238522082954868e-19,3.064760590095473e-19
15007.505,5.092760805464963e-19,3.0196696255008056e-19
15010.63,2.1266668681585394e-20,3.0688673946503566e-19
15014.411,3.3589133287509546e-19,3.3083625279845e-19
15046.497,-1.5994292005969682e-19,3.050535174162913e-19
15048.464,4.745346663167746e-21,3.063370668001153e-19
15051.6045,-8.599921469703643e-19,3.0573679936532006e-19
15053.55,7.798792959621725e-19,3.002350107665511e-19
15056.6875,3.200296477185423e-19,3.2152851171009504e-19
15058.64,1.6204663347892808e-18,3.3324975453025895e-19
15092.501,-3.8251530403969813e-20,3.060467288147e-19
15094.478,-4.987395248139979e-19,3.0959497304652517e-19
15097.64,-1.555326362338879e-18,3.0592644557954815e-19
15099.595,7.352513409183206e-19,3.002117635008951e-19
15102.742,1.0548865414085331e-19,3.0547175831160948e-19
15104.695,8.455320525409056e-19,3.437994259626371e-19
15129.453,-8.413122901435675e-20,3.033977503590692e-19
15140.49,2.0444716737877743e-20,3.0914241679669384e-19
15143.675,-7.316231404810309e-19,3.1078246982751052e-19
15145.64,-9.277237684938214e-20,3.06930691501909e-19
15148.809,-1.3149151069828048e-18,3.079475610901042e-19
15150.768999999998,-8.522983668227971e-21,3.3064048262462945e-19
15186.504,1.3398750557644352e-18,3.1451491511270444e-19
15189.711,-8.702911039225653e-19,3.0526606404639996e-19
15191.684,6.000845836054119e-19,3.0063132812838656e-19
15194.875,-2.2007480588351567e-18,3.183426680505967e-19
15196.845,2.069448371458535e-19,3.2768692506048216e-19
15197.016,-1.8622928933473784e-19,2.687526343790097e-19
15230.512,1.095767194196345e-19,3.0643731643083857e-19
15232.518,8.629625416474016e-19,3.093473718247876e-19
15235.746,-5.326624146921804e-19,3.098656652072865e-19
15237.729,2.41923895613102e-20,2.988044736351604e-19
15240.941,-1.1303398783357872e-18,3.1648942806955626e-19
15242.92,-1.5136059973500552e-19,3.1993862743699986e-19
15276.516,1.4050515554022952e-21,3.017845951050089e-19
15278.531,9.969077463663248e-19,3.1309338812516284e-19
15281.781,2.503614925881553e-19,3.083993125811761e-19
15283.773,5.15860322704549e-19,3.028523383592598e-19
15285.376,2.202773489001155e-19,3.044637057535049e-19
15288.996,-9.915408610543326e-20,3.2292349915220243e-19
15322.5205,9.64292601488032e-19,3.103229497531137e-19
15324.544,6.963838935506245e-19,3.103245791516666e-19
15327.816,-5.539254507046823e-19,3.106580027126453e-19
15328.207,3.248046304533241e-19,3.0180622357559317e-19
15334.382,3.4336967082168757e-19,3.0395210659507264e-19
15335.072,2.300795780755519e-19,3.2284445307938663e-19
15368.523,9.735452273687513e-19,3.0925443884406165e-19
15370.559,-1.696663277301943e-18,3.251283790942901e-19
15373.852,-1.904312530882561e-19,3.0563586912437215e-19
15377.795,5.866750649087772e-19,2.967249464136288e-19
15379.141,2.819174416428872e-19,3.0286342328012465e-19
15381.147,-1.6221550674758058e-21,3.1898485806344907e-19
15414.527,8.681439531038725e-19,3.1383392634836817e-19
15416.571000000002,-1.0901272148283265e-18,3.1657613183596476e-19
15419.887,1.1074797577911219e-18,3.0811695694240833e-19
15421.842,2.1119372940566935e-18,3.1774691164628754e-19
15425.207,5.532247717178297e-19,3.039412863528039e-19
15427.223999999998,2.147475021190857e-19,3.2307863573841734e-19
15460.531,-3.337541690577925e-19,3.112211097222603e-19
15462.585,1.5312986959775034e-19,3.1169990566133156e-19
15465.922,4.161578628815719e-19,3.073861881582461e-19
15467.948,1.2881147656309798e-18,3.0328612146235865e-19
15468.919,8.131219396048039e-19,3.0793960562269495e-19
15473.299,1.9320358627649285e-19,3.218086683103311e-19
15506.535,1.3261861690043648e-19,3.1026339443636074e-19
15508.598999999998,1.1043054339372882e-18,3.170508545920038e-19
15511.957,-5.147843091001142e-19,3.0838946593774036e-19
15513.992,6.01023677180997e-19,3.015016809267352e-19
15519.375,8.460005062044949e-19,3.267012304188182e-19
15519.467,1.1468327282086548e-18,3.01965883366486e-19
15552.539,7.457525284069548e-19,3.1674541520915613e-19
15554.612,1.0724152310900722e-18,3.2026624503430106e-19
15557.992,-1.3446049234383831e-20,3.055714501346607e-19
15560.148,5.189120302158503e-19,3.0226717038702377e-19
15563.406,4.556571388373206e-19,3.100354194709164e-19
15565.451,-4.7850277798696665e-20,3.217259160148503e-19
15598.543,4.316284226027165e-19,3.156244451277968e-19
15600.625,7.573673741458205e-19,3.204268110411868e-19
15603.667,7.890465128808834e-19,2.871147706010601e-19
15604.027,-2.646293216911496e-19,3.0691675914672827e-19
15609.473,-6.902755315959308e-19,3.035146461836803e-19
15611.526000000002,-3.612512041748662e-19,3.2425717046599015e-19
15644.547,6.902586433500267e-20,3.1986220127899154e-19
15646.639,7.498624893257308e-19,3.1823672779361654e-19
15650.063,6.334236717449657e-19,3.126989040057707e-19
15654.8,9.899685224125665e-19,3.0316963753036643e-19
15655.539,-6.186852290560244e-19,3.0479577702310454e-19
15657.603,-2.4440234486911267e-19,3.216553077676214e-19
15690.551,-1.3697389595938439e-19,3.1881719257401996e-19
15692.652,5.709835081084642e-20,3.1911676078017505e-19
15696.098,7.184527614506021e-20,3.0982280889539087e-19
15698.177,6.089008372589606e-19,3.003035881509649e-19
15701.6045,-1.0772424004966684e-18,3.037895756644492e-19
15703.678,4.6224451250835197e-20,3.220441130870139e-19
15736.555,-1.3241455207804279e-18,3.2245094139853657e-19
15738.666,4.84903065544614e-19,3.243574353612406e-19
15742.133999999998,5.833225332702201e-19,3.076299743045735e-19
15744.221,5.1037298080396185e-19,2.991611533571352e-19
15747.671,-6.322071386217251e-19,3.0463341469203404e-19
15749.754,-6.354277959371747e-19,3.2294002498501343e-19
15782.558,3.5759218325485885e-19,3.243082068113621e-19
15784.678999999998,1.7287363406183868e-20,3.1933663624165057e-19
15788.169,7.051661818072237e-19,3.091180859632079e-19
15790.266,1.0537466327476506e-18,3.0154517017879707e-19
15793.737,5.799348508275906e-20,3.090395775255138e-19
15795.83,2.155460275543405e-20,3.2309817158731295e-19
15828.562,7.954037938746664e-19,3.1916394884111633e-19
15830.692,5.093447215029686e-19,3.196457692864884e-19
15834.204,5.745184241939433e-19,3.0941397176482665e-19
15836.311000000003,1.0851058890279644e-18,3.017726708828446e-19
15839.803999999998,2.4812366207047245e-19,3.048461610404227e-19
15841.905,-6.482085609910421e-22,3.2293864334488134e-19
15874.565,4.558101524203375e-19,3.199636030552851e-19
15876.706,2.5498152772682105e-19,3.2257646502816735e-19
15880.239,2.2983960909887443e-19,3.0977045107096744e-19
15882.355,1.6125863457767736e-18,3.0690822493315217e-19
15884.74,-6.35671806145086e-19,3.1012876466711205e-19
15887.981000000002,1.182936409862759e-18,3.285395046038265e-19
15920.569,4.824976013252605e-19,3.2876553683268144e-19
15922.72,4.2854483155502877e-19,3.236456553190543e-19
15926.274,6.260745066349766e-19,3.153771645765233e-19
15928.4,1.0630127587423291e-18,3.035275838816291e-19
15932.723999999998,-9.865859804464985e-19,3.3076385689434484e-19
15934.057,1.054182923309575e-18,3.3121316788765673e-19
15966.573,4.452617266743853e-19,3.331064315940877e-19
15968.732,6.040324290486336e-19,3.2725314394774224e-19
15972.31,6.205446972046663e-19,3.1549182382660506e-19
15974.444,1.4794444525864508e-18,3.118682816679842e-19
15978.003,3.039072307913408e-19,3.0936755386007707e-19
15978.427,4.877036192886019e-19,3.3588912260459213e-19
16012.577,9.214075536337672e-19,3.290258289591465e-19
16014.747,1.0859037320854952e-18,3.3229847076780945e-19
16018.345,1.0089893936142396e-18,3.205519242682267e-19
16020.348,1.1802765354061408e-18,3.2251296110723787e-19
16024.069,-1.3195585924056631e-19,3.100367784804119e-19
16028.289,4.371532965220641e-19,3.341731606238234e-19
16058.581,8.059812765570661e-20,3.32511010848897e-19
16060.76,1.6081084335400756e-18,3.3764036339410043e-19
16064.38,9.400642529024737e-19,3.2239726753953805e-19
16066.735,1.0328280531858595e-18,3.141727051093681e-19
16070.136,1.9488853109510363e-19,3.1139854901783116e-19
16072.284,9.068698909809613e-19,3.3354687423755976e-19
16104.584,5.866248561189957e-19,3.3615134551943707e-19
16106.773,1.0669108711639204e-18,3.379834042007324e-19
16110.415,5.997622852687727e-19,3.203982595112048e-19
16112.579,9.524679985375193e-19,3.1054181977300255e-19
16116.202,4.709654975170109e-19,3.175625907296238e-19
16118.359,4.681346179850555e-19,3.337119625241383e-19
16150.588,5.557891365627397e-19,3.359001374472272e-19
16151.465,1.2077085108125985e-18,3.5228329797251645e-19
16156.45,7.852570392974025e-19,3.2686538151604353e-19
16158.624,8.075855436496023e-19,3.1197010331833526e-19
16162.268,6.435279484925739e-19,3.180002342876259e-19
16164.436000000003,3.060877211366814e-19,3.340337666139578e-19
16196.592,7.987944109988417e-19,3.4033883651352945e-19
16200.7295,3.2116489411569304e-19,3.4432675484545914e-19
16202.485,2.53403687898425e-19,3.2821092514466567e-19
16204.668,1.309956554749056e-18,3.197063784148761e-19
16208.334,1.3619558240140046e-19,3.185614686429652e-19
16209.773,5.750791068181776e-19,3.5790109861006687e-19
16242.596,7.252226557126742e-19,3.460478146598763e-19
16244.813,9.350001549984464e-19,3.474710527234664e-19
16248.5205,-3.5944574568411367e-19,3.306610177624325e-19
16248.923,6.7070385032404585e-19,3.2391161637885167e-19
16254.4,-4.003558990716009e-19,3.211015371230301e-19
16257.659,1.4391429138924564e-20,3.5383472857022294e-19
