LAMBDA,FLUX,FERROR,MASKGOOD
15541.659,3.7349949505007484e-18,2.2014888031107255e-19,True
15542.948999999999,3.4562712710602073e-18,1.767576339273073e-19,True
15586.747,3.1770560482599303e-18,2.0085933397495702e-19,True
15588.381000000001,3.0970789475325362e-18,2.0508475267905527e-19,True
15589.303,3.50115214403563e-18,1.7167264361790519e-19,True
15590.906,2.8933581007170704e-18,1.720069167773957e-19,True
15634.775,3.4461719520131262e-18,2.1309595981254475e-19,True
15635.104,2.9450993168239822e-18,1.9729283367091354e-19,True
15635.21,3.366526258139665e-18,1.7140145423262234e-19,True
15636.032,3.1280395329602613e-18,1.629816758446208e-19,True
15680.26,3.594107789703867e-18,1.7140266976504572e-19,True
15681.003999999999,2.9743162438252893e-18,1.94295347535197e-19,True
15681.826000000001,3.2753854943117205e-18,1.9903827976198726e-19,True
15682.761999999999,3.319611387102725e-18,1.635070443193626e-19,True
15727.723,3.562479733066428e-18,1.983033421849585e-19,True
15728.548,3.0759188504727735e-18,1.9294975959397991e-19,True
15729.491000000002,3.069499368480665e-18,1.5924589478950007e-19,True
15730.615,3.387296595896772e-18,1.6505474660420264e-19,True
15774.442,3.4633867507863737e-18,1.9701709182918487e-19,True
15775.2705,2.9016897646536923e-18,1.908578708579364e-19,True
15775.39,3.436403633503216e-18,1.6011043766651008e-19,True
15776.221000000001,2.9566473179750516e-18,1.5718403553082883e-19,True
15821.162,2.9594825199697742e-18,1.9172745133608518e-19,True
15821.992,3.6019898597770475e-18,1.9223328978728077e-19,True
15822.117,3.328275641869401e-18,1.5652471086952402e-19,True
15822.95,2.8455033338791463e-18,1.5675036711249818e-19,True
15867.882,3.388275796643416e-18,1.9894780858873624e-19,True
15868.715,3.1164905150571853e-18,1.8598947702705152e-19,True
15868.844,3.2067395847980006e-18,1.5454605229138143e-19,True
15869.681,2.9962723082762347e-18,1.5982583962883794e-19,True
15914.601,3.0486599669426506e-18,1.9889771922633191e-19,True
15915.4375,2.8945459299715742e-18,1.8297776452358465e-19,True
15915.57,3.173017345639845e-18,1.5348150448260625e-19,True
15916.41,2.8285669368804587e-18,1.5835983366523134e-19,True
15961.32,3.364050424395472e-18,2.0641409131491328e-19,True
15962.16,2.6643945306453047e-18,1.817726611416018e-19,True
15962.296999999999,2.7787899039259073e-18,1.4801756833476038e-19,True
15963.14,2.902610577116843e-18,1.6069984442809448e-19,True
16008.04,3.267870639955035e-18,2.00889396869436e-19,True
16008.882,2.9376999061919604e-18,1.814059472214166e-19,True
16009.023000000001,2.8918939715869387e-18,1.4968515910731719e-19,True
16009.868999999999,3.374604575084405e-18,1.678446915945198e-19,True
16054.76,3.0414727782514942e-18,1.9955283175196998e-19,True
16055.6045,3.149139695982096e-18,1.8281953357293238e-19,True
16055.75,2.9326581388224293e-18,1.4820388540130653e-19,True
16056.598999999998,3.178758023311051e-18,1.6619322337613586e-19,True
16101.4795,3.116481896923293e-18,2.0445971712576999e-19,True
16102.327,3.2740919326956504e-18,1.8405609395084754e-19,True
16102.476999999999,2.830863597390913e-18,1.4563341258739527e-19,True
16103.328000000001,2.9048914614685873e-18,1.643338531345076e-19,True
16148.198,2.782012550801251e-18,2.038576458953612e-19,True
16149.05,2.7868636169602397e-18,1.7708016547997202e-19,True
16149.204,3.01847726771213e-18,1.4773967257587612e-19,True
16150.058,2.9092606575973074e-18,1.669394981645426e-19,True
16194.918,3.299449913417108e-18,2.0995696655178413e-19,True
16195.753,2.837357804132586e-18,1.76093605040748e-19,True
16195.931,3.223418197291759e-18,1.5160027033844874e-19,True
16196.787,2.8261447019189248e-18,1.676463193272172e-19,True
16241.636999999999,3.1897490245838305e-18,2.1006019770704732e-19,True
16242.508999999998,2.697582107051073e-18,1.7854155617544772e-19,True
16242.657,3.1360812745247273e-18,1.50870939151286e-19,True
16243.518,2.8707576293120018e-18,1.6945979886831684e-19,True
16288.356000000002,3.007809178231873e-18,2.1205516709762994e-19,True
16289.216,2.607496174475364e-18,1.7459177185464453e-19,True
16289.383999999998,2.941679176551928e-18,1.4823573272011635e-19,True
16290.247,2.8901203174653647e-18,1.7449474274475815e-19,True
16335.076000000001,2.761240790851686e-18,2.1058326796583852e-19,True
16335.938,2.5939064538368155e-18,1.7520695258098311e-19,True
16336.111,2.8177795526606267e-18,1.4763796030993328e-19,True
16336.976,2.631498393550754e-18,1.7231741387637035e-19,True
16381.181,3.0347780684690703e-18,2.1492228823246589e-19,True
16382.661,2.9668147787960797e-18,1.7888185671422859e-19,True
16382.838,2.5569973645509956e-18,1.4364603799783182e-19,True
16383.705,2.518757274862556e-18,1.723588957420042e-19,True
16428.758,3.088231620992436e-18,2.2493789962143903e-19,True
16429.383,2.6207583727750198e-18,1.745003163783445e-19,True
16429.564,2.781071980386604e-18,1.4530856395852898e-19,True
16430.436,2.65208001254558e-18,1.741967753269706e-19,True
16475.234,3.138560087377586e-18,2.250223332191721e-19,True
16476.105,2.4274770186095466e-18,1.7363864947146364e-19,True
16476.291,3.0738458768012336e-18,1.5392793980468686e-19,True
16477.164,2.750237547961499e-18,1.7938634464600964e-19,True
